 0.37091E-02 0.35086E-04 0.00000E+00    57446    28556    4     2140 0.577E+06 0.51701E-08  0.37091E-02  0.17156E-05  0.17156E-05     2140
   2    0.35642E-02    0.96195E-04    0.25621E+01    0.25219E+00    0.35642E-02
   3    0.37301E-02    0.59464E-04    0.20793E+01    0.15996E+00    0.37301E-02
   4    0.37225E-02    0.39934E-04    0.18487E+01    0.16379E+00    0.37225E-02
