 0.42654E-04 0.20846E-05 0.00000E+00    30396     6890    5       89 0.209E+07 0.26967E-09  0.42654E-04  0.47801E-06  0.47801E-06       89
   3    0.29741E-04    0.12471E-04    0.26520E+02    0.44124E-01    0.29741E-04
   4    0.40189E-04    0.60592E-05    0.13485E+02    0.26014E-01    0.40189E-04
   5    0.43147E-04    0.22462E-05    0.65850E+01    0.10076E-01    0.43147E-04
