 0.24559E-02 0.24827E-04 0.00000E+00   105507    47568    6     1134 0.462E+06 0.18323E-08  0.24559E-02  0.21448E-05  0.21448E-05     1134
   4    0.10965E-01    0.85036E-02    0.96182E+02    0.13079E+03    0.10965E-01
   5    0.24597E-02    0.50639E-04    0.33933E+01    0.84633E+00    0.24597E-02
   6    0.24528E-02    0.28467E-04    0.26202E+01    0.76612E+00    0.24528E-02
