 0.62610E-02 0.11714E-03 0.00000E+00    31507    19466    3     1710 0.273E+06 0.17210E-07  0.62610E-02  0.36248E-05  0.36248E-05     1710
   1    0.71932E-02    0.44072E-03    0.23705E+01    0.28953E+00    0.71932E-02
   2    0.64032E-02    0.17292E-03    0.27005E+01    0.91243E+00    0.64032E-02
   3    0.61957E-02    0.75166E-04    0.17157E+01    0.30091E+00    0.61957E-02
