0.37284E-02 0.24236E-04 0.00000E+01 120700 0 0 3683 0.98900E+06 0.00000E+01 0.37284E-02 0.00000E+01 0.00000E+01 0
1 0.0036527 0.00010784 2.9524 0.34384 0.0036527
2 0.0037408 6.2657e-05 2.3087 0.39951 0.0037408
3 0.0037648 4.2505e-05 2.0344 0.31395 0.0037648
4 0.0035642 9.6195e-05 2.5621 0.25219 0.0035642
5 0.0037301 5.9464e-05 2.0793 0.15996 0.0037301
6 0.0037225 3.9934e-05 1.8487 0.16379 0.0037225
