##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +9.5408000e-15   +9.5408000e-15
  +2.4000000e-01   +2.7000000e-01   +2.8622800e-14   +1.6525372e-14
  +2.7000000e-01   +3.0000000e-01   +3.8163600e-14   +1.9081792e-14
  +3.0000000e-01   +3.3000000e-01   +2.8622800e-14   +1.6525372e-14
  +3.3000000e-01   +3.6000000e-01   +9.5408000e-15   +9.5408000e-15
  +3.6000000e-01   +3.9000000e-01   +2.8622400e-14   +1.6525150e-14
  +3.9000000e-01   +4.2000000e-01   +2.8622800e-14   +1.6525372e-14
  +4.2000000e-01   +4.5000000e-01   +7.6325800e-14   +2.6985648e-14
  +4.5000000e-01   +4.8000000e-01   +7.6328000e-14   +2.6986000e-14
  +4.8000000e-01   +5.1000000e-01   +1.9081600e-14   +1.3492729e-14
  +5.1000000e-01   +5.4000000e-01   +5.7244800e-14   +2.3370142e-14
  +5.4000000e-01   +5.7000000e-01   +2.8622000e-14   +1.6525000e-14
  +5.7000000e-01   +6.0000000e-01   +1.3357180e-13   +3.5698521e-14
  +6.0000000e-01   +6.3000000e-01   +1.3357100e-13   +3.5698725e-14
  +6.3000000e-01   +6.6000000e-01   +2.1943800e-13   +4.5756372e-14
  +6.6000000e-01   +6.9000000e-01   +1.7173400e-13   +4.0477975e-14
  +6.9000000e-01   +7.2000000e-01   +1.3357000e-13   +3.5698269e-14
  +7.2000000e-01   +7.5000000e-01   +2.3851900e-13   +4.7704277e-14
  +7.5000000e-01   +7.8000000e-01   +2.1943800e-13   +4.5756355e-14
  +7.8000000e-01   +8.1000000e-01   +3.2438600e-13   +5.5631586e-14
  +8.1000000e-01   +8.4000000e-01   +4.1025500e-13   +6.2563219e-14
  +8.4000000e-01   +8.7000000e-01   +4.1979600e-13   +6.3286114e-14
  +8.7000000e-01   +9.0000000e-01   +5.7244800e-13   +7.3902701e-14
  +9.0000000e-01   +9.3000000e-01   +8.0143000e-13   +8.7442497e-14
  +9.3000000e-01   +9.6000000e-01   +6.2015000e-13   +7.6919931e-14
  +9.6000000e-01   +9.9000000e-01   +9.3500000e-13   +9.4448662e-14
  +9.9000000e-01   +1.0200000e+00   +1.1448900e-12   +1.0451436e-13
  +1.0200000e+00   +1.0500000e+00   +1.2116800e-12   +1.0751916e-13
  +1.0500000e+00   +1.0800000e+00   +1.5933000e-12   +1.2329370e-13
  +1.0800000e+00   +1.1100000e+00   +1.4215800e-12   +1.1646007e-13
  +1.1100000e+00   +1.1400000e+00   +2.2039300e-12   +1.4500684e-13
  +1.1400000e+00   +1.1700000e+00   +2.1275900e-12   +1.4247374e-13
  +1.1700000e+00   +1.2000000e+00   +2.4901400e-12   +1.5413612e-13
  +1.2000000e+00   +1.2300000e+00   +2.8622400e-12   +1.6525087e-13
  +1.2300000e+00   +1.2600000e+00   +2.8431600e-12   +1.6469927e-13
  +1.2600000e+00   +1.2900000e+00   +3.1866200e-12   +1.7436467e-13
  +1.2900000e+00   +1.3200000e+00   +3.3774400e-12   +1.7950900e-13
  +1.3200000e+00   +1.3500000e+00   +3.3679100e-12   +1.7925518e-13
  +1.3500000e+00   +1.3800000e+00   +3.9593600e-12   +1.9436090e-13
  +1.3800000e+00   +1.4100000e+00   +3.4346800e-12   +1.8102399e-13
  +1.4100000e+00   +1.4400000e+00   +3.4156100e-12   +1.8052069e-13
  +1.4400000e+00   +1.4700000e+00   +3.2534000e-12   +1.7618174e-13
  +1.4700000e+00   +1.5000000e+00   +3.2915700e-12   +1.7721171e-13
  +1.5000000e+00   +1.5300000e+00   +3.2915700e-12   +1.7721265e-13
  +1.5300000e+00   +1.5600000e+00   +3.0816700e-12   +1.7146910e-13
  +1.5600000e+00   +1.5900000e+00   +3.3297300e-12   +1.7823584e-13
  +1.5900000e+00   +1.6200000e+00   +3.1102900e-12   +1.7226358e-13
  +1.6200000e+00   +1.6500000e+00   +2.9099400e-12   +1.6662274e-13
  +1.6500000e+00   +1.6800000e+00   +2.7763700e-12   +1.6275345e-13
  +1.6800000e+00   +1.7100000e+00   +2.2993200e-12   +1.4811284e-13
  +1.7100000e+00   +1.7400000e+00   +2.3565800e-12   +1.4994579e-13
  +1.7400000e+00   +1.7700000e+00   +2.1848400e-12   +1.4437871e-13
  +1.7700000e+00   +1.8000000e+00   +1.9463200e-12   +1.3626931e-13
  +1.8000000e+00   +1.8300000e+00   +1.9558600e-12   +1.3660351e-13
  +1.8300000e+00   +1.8600000e+00   +1.4979000e-12   +1.1954541e-13
  +1.8600000e+00   +1.8900000e+00   +1.3547900e-12   +1.1369182e-13
  +1.8900000e+00   +1.9200000e+00   +1.3834100e-12   +1.1488625e-13
  +1.9200000e+00   +1.9500000e+00   +1.4692900e-12   +1.1839761e-13
  +1.9500000e+00   +1.9800000e+00   +1.2021300e-12   +1.0709533e-13
  +1.9800000e+00   +2.0100000e+00   +1.0017900e-12   +9.7763876e-14
  +2.0100000e+00   +2.0400000e+00   +9.8270000e-13   +9.6828376e-14
  +2.0400000e+00   +2.0700000e+00   +9.5408000e-13   +9.5407905e-14
  +2.0700000e+00   +2.1000000e+00   +7.8235000e-13   +8.6395394e-14
  +2.1000000e+00   +2.1300000e+00   +6.7739000e-13   +8.0391513e-14
  +2.1300000e+00   +2.1600000e+00   +4.8657800e-13   +6.8134539e-14
  +2.1600000e+00   +2.1900000e+00   +6.5830000e-13   +7.9251509e-14
  +2.1900000e+00   +2.2200000e+00   +4.0071400e-13   +6.1831375e-14
  +2.2200000e+00   +2.2500000e+00   +5.3428800e-13   +7.1396759e-14
  +2.2500000e+00   +2.2800000e+00   +3.4346600e-13   +5.7244376e-14
  +2.2800000e+00   +2.3100000e+00   +3.4346800e-13   +5.7244364e-14
  +2.3100000e+00   +2.3400000e+00   +2.0989700e-13   +4.4750822e-14
