0.25123E-02 0.14110E-04 0.00000E+01 475727 0 0 4900 0.19460E+07 0.00000E+01 0.25123E-02 0.00000E+01 0.00000E+01 0
1 0.0025308 7.6491e-05 5.867 1.0749 0.0025308
2 0.0025642 3.9774e-05 4.0501 0.6582 0.0025642
3 0.002496 2.0714e-05 2.8001 1.0804 0.002496
4 0.0025999 8.4588e-05 6.0569 0.95009 0.0025999
5 0.0024843 4.0022e-05 3.89 0.3902 0.0024843
6 0.002515 2.4684e-05 3.0886 1.1462 0.002515
