 0.20711E-02 0.46244E-04 0.00000E+00    11417     6569    3      554 0.267E+06 0.15789E-07  0.20711E-02  0.37013E-05  0.37013E-05      554
   1    0.19992E-02    0.25683E-03    0.33028E+01    0.12106E+00    0.19992E-02
   2    0.21990E-02    0.87671E-04    0.23862E+01    0.97600E-01    0.21990E-02
   3    0.20360E-02    0.43733E-04    0.18180E+01    0.47658E-01    0.20360E-02
