 0.62417E-02 0.12906E-03 0.00000E+00    31460    19382    3     2200 0.352E+06 0.17054E-07  0.62417E-02  0.28096E-05  0.28096E-05     2200
   1    0.62613E-02    0.35482E-03    0.21579E+01    0.14338E+00    0.62613E-02
   2    0.66072E-02    0.14282E-03    0.21616E+01    0.29580E+00    0.66072E-02
   3    0.61395E-02    0.69902E-04    0.16102E+01    0.16696E+00    0.61395E-02
