 0.61849E-02 0.66083E-04 0.00000E+00    31485    19301    3     1505 0.243E+06 0.17144E-07  0.61849E-02  0.40695E-05  0.40695E-05     1505
   1    0.67122E-02    0.46130E-03    0.26395E+01    0.39033E+00    0.67122E-02
   2    0.61722E-02    0.14755E-03    0.23906E+01    0.45284E+00    0.61722E-02
   3    0.61718E-02    0.74854E-04    0.17152E+01    0.23581E+00    0.61718E-02
